"MSN","YYYYMM","Value","Column_Order","Description","Unit" 
"DMTCEUS","199402","42.659","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199403","43.615","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199404","39.771","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199405","38.418","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199406","39.092","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199407","35.13","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199408","40.402","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199409","39.988","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199410","40.446","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199411","40.595","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199412","42.249","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199413","491.137","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199501","44.705","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199502","43.785","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199503","44.107","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199504","39.655","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199505","38.247","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199506","41.706","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199507","36.044","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199508","40.151","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199509","41.927","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199510","40.939","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199511","41.266","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199512","45.498","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199513","498.03","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199601","48.596","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199602","45.983","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199603","45.782","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199604","43.136","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199605","41.266","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199606","40.716","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199607","39.857","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199608","41.95","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199609","40.497","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199610","47.236","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199611","43.937","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199612","45.141","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199613","524.098","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199701","49.937","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199702","40.832","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199703","46.236","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199704","44.734","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199705","42.676","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199706","41.402","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199707","43.209","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199708","41.369","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199709","42.2","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199710","48.138","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199711","43.852","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199712","48.986","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199713","533.571","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199801","47.007","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199802","42.844","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199803","47.529","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199804","44.206","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199805","43.101","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199806","45.605","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199807","43.443","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199808","45.443","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199809","43.082","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199810","46.766","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199811","42.365","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199812","45.937","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199813","537.327","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199901","49.938","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199902","42.19","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199903","49.904","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199904","43.573","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199905","43.699","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199906","43.483","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199907","45.873","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199908","45.324","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199909","43.777","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199910","49.42","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199911","46.034","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199912","51.299","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199913","554.513","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200001","50.33","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200002","46.797","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200003","48.694","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200004","44.086","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200005","48.533","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200006","45.293","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200007","44.427","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200008","49.135","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200009","48.305","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200010","48.948","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200011","48.848","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200012","56.029","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200013","579.424","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200101","57.023","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200102","50.157","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200103","54.617","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200104","48.916","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200105","49.391","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200106","46.689","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200107","47.069","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200108","50.487","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200109","46.241","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200110","51.26","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200111","47.792","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200112","47.523","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200113","597.165","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200201","51.949","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200202","44.233","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200203","49.439","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200204","48.759","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200205","48.515","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200206","45.776","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200207","48.571","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200208","49.159","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200209","47.595","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200210","50.214","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200211","50.129","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200212","51.871","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200213","586.208","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200301","56.712","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200302","51.947","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200303","52.762","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200304","50.415","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200305","48.146","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200306","48.256","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200307","48.54","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200308","49.486","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200309","49.401","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200310","52.014","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200311","48.79","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200312","53.233","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200313","609.702","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200401","57.126","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200402","52.187","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200403","54.738","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200404","52.879","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200405","50.626","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200406","49.614","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200407","50.464","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200408","51.261","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200409","51.861","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200410","54.106","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200411","51.775","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200412","55.055","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200413","631.691","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
